points	occurences	percentage	cdf
177	2	0.003766336484501525	99.70057624948213
178	2	0.003766336484501525	99.70434258596663
180	1	0.0018831682422507626	99.70622575420887
181	1	0.0018831682422507626	99.70810892245112
183	2	0.003766336484501525	99.71187525893562
184	1	0.0018831682422507626	99.71375842717786
186	4	0.00753267296900305	99.72129110014687
187	2	0.003766336484501525	99.72505743663137
189	1	0.0018831682422507626	99.72694060487362
191	2	0.003766336484501525	99.73070694135812
193	3	0.005649504726752288	99.73635644608487
194	1	0.0018831682422507626	99.73823961432711
195	1	0.0018831682422507626	99.74012278256936
196	3	0.005649504726752288	99.7457722872961
197	3	0.005649504726752288	99.75142179202285
202	3	0.005649504726752288	99.7570712967496
211	2	0.003766336484501525	99.7608376332341
212	1	0.0018831682422507626	99.76272080147635
227	2	0.003766336484501525	99.76648713796085
239	2	0.003766336484501525	99.77025347444535
242	2	0.003766336484501525	99.77401981092986
244	2	0.003766336484501525	99.77778614741436
247	2	0.003766336484501525	99.78155248389886
248	2	0.003766336484501525	99.78531882038337
249	3	0.005649504726752288	99.79096832511011
252	3	0.005649504726752288	99.79661782983686
256	3	0.005649504726752288	99.80226733456361
261	1	0.0018831682422507626	99.80415050280585
287	1	0.0018831682422507626	99.8060336710481
305	1	0.0018831682422507626	99.80791683929034
307	1	0.0018831682422507626	99.80980000753259
312	2	0.003766336484501525	99.81356634401709
313	2	0.003766336484501525	99.8173326805016
317	1	0.0018831682422507626	99.81921584874384
318	1	0.0018831682422507626	99.82109901698608
320	1	0.0018831682422507626	99.82298218522833
321	1	0.0018831682422507626	99.82486535347057
322	1	0.0018831682422507626	99.82674852171282
327	2	0.003766336484501525	99.83051485819732
328	1	0.0018831682422507626	99.83239802643956
329	1	0.0018831682422507626	99.83428119468181
372	2	0.003766336484501525	99.83804753116631
384	1	0.0018831682422507626	99.83993069940855
399	1	0.0018831682422507626	99.8418138676508
405	1	0.0018831682422507626	99.84369703589304
414	1	0.0018831682422507626	99.84558020413529
417	1	0.0018831682422507626	99.84746337237753
421	1	0.0018831682422507626	99.84934654061978
424	1	0.0018831682422507626	99.85122970886202
441	1	0.0018831682422507626	99.85311287710427
450	1	0.0018831682422507626	99.85499604534651
465	2	0.003766336484501525	99.85876238183101
467	3	0.005649504726752288	99.86441188655776
469	1	0.0018831682422507626	99.8662950548
472	2	0.003766336484501525	99.87006139128451
475	1	0.0018831682422507626	99.87194455952675
477	1	0.0018831682422507626	99.873827727769
478	1	0.0018831682422507626	99.87571089601124
480	1	0.0018831682422507626	99.87759406425349
481	2	0.003766336484501525	99.88136040073799
482	1	0.0018831682422507626	99.88324356898023
486	1	0.0018831682422507626	99.88512673722248
489	1	0.0018831682422507626	99.88700990546472
491	1	0.0018831682422507626	99.88889307370697
493	2	0.003766336484501525	99.89265941019147
495	1	0.0018831682422507626	99.89454257843371
497	1	0.0018831682422507626	99.89642574667596
499	1	0.0018831682422507626	99.8983089149182
519	1	0.0018831682422507626	99.90019208316045
520	1	0.0018831682422507626	99.90207525140269
521	1	0.0018831682422507626	99.90395841964494
522	1	0.0018831682422507626	99.90584158788718
533	1	0.0018831682422507626	99.90772475612943
534	1	0.0018831682422507626	99.90960792437167
536	1	0.0018831682422507626	99.91149109261391
543	1	0.0018831682422507626	99.91337426085616
548	1	0.0018831682422507626	99.9152574290984
550	2	0.003766336484501525	99.9190237655829
559	1	0.0018831682422507626	99.92090693382515
579	2	0.003766336484501525	99.92467327030965
602	1	0.0018831682422507626	99.9265564385519
954	1	0.0018831682422507626	99.92843960679414
965	1	0.0018831682422507626	99.93032277503639
998	1	0.0018831682422507626	99.93220594327863
999	4	0.00753267296900305	99.93973861624764
1000	32	0.0602613837520244	99.99999999999966
