points	occurences	percentage	cdf
2	26320	45.30744336569579	45.30744336569579
3	8311	14.306617090132892	59.61406045582868
4	4392	7.560421400537079	67.17448185636576
5	3026	5.208978861116849	72.3834607174826
6	2199	3.785374922536666	76.16883564001927
7	1553	2.673345727466777	78.84218136748605
8	1192	2.0519176478688976	80.89409901535495
9	750	1.291055567031605	82.18515458238656
10	873	1.5027886800247883	83.68794326241135
11	606	1.043172898161537	84.7311161605729
12	504	0.8675893410452385	85.59870550161813
13	628	1.0810438614611306	86.67974936307925
14	382	0.6575776354747642	87.33732699855402
15	438	0.7539764511464574	88.09130344970048
16	329	0.5663430420711975	88.65764649177167
17	313	0.5388005233078565	89.19644701507953
18	249	0.42863044825449287	89.62507746333402
19	256	0.4406803002134545	90.06575776354748
20	181	0.311574743510294	90.37733250705777
21	161	0.2771465950561179	90.6544791021139
22	172	0.29608207670591474	90.95056117881981
23	160	0.27542518763340906	91.22598636645321
24	111	0.19107622392067755	91.41706259037389
25	77	0.13254837154857813	91.54961096192247
26	136	0.2341114094883977	91.78372237141086
27	106	0.1824691868071335	91.966191558218
28	98	0.16869792742546305	92.13488948564347
29	60	0.1032844453625284	92.238173931006
30	82	0.14115540866212214	92.37932933966812
31	85	0.14631963093024858	92.52564897059837
32	73	0.1256627418577429	92.6513117124561
33	92	0.1583694828892102	92.80968119534532
34	128	0.22034015010672725	93.03002134545204
35	63	0.10844866763065482	93.1384700130827
36	106	0.1824691868071335	93.32093919988984
37	90	0.1549266680437926	93.47586586793363
38	84	0.14459822350753976	93.62046409144118
39	116	0.19968326103422157	93.8201473524754
40	91	0.15664807546650142	93.97679542794191
41	73	0.1256627418577429	94.10245816979965
42	63	0.10844866763065482	94.2109068374303
43	84	0.14459822350753976	94.35550506093784
44	63	0.10844866763065482	94.4639537285685
45	70	0.12049851958961647	94.58445224815812
46	108	0.18591200165255112	94.77036424981067
47	130	0.22378296495214486	94.99414721476282
48	71	0.12221992701232527	95.11636714177514
49	55	0.09467740824898437	95.21104455002413
50	86	0.14804103835295737	95.35908558837708
51	100	0.17214074227088066	95.53122633064797
52	71	0.12221992701232527	95.65344625766029
53	62	0.10672726020794601	95.76017351786824
54	28	0.048199407835846586	95.80837292570409
55	26	0.04475659299042897	95.85312951869452
56	45	0.0774633340218963	95.93059285271642
57	46	0.0791847414446051	96.00977759416102
58	22	0.037870963299593746	96.04764855746062
59	47	0.08090614886731391	96.12855470632793
60	17	0.029263926186049713	96.15781863251398
61	62	0.10672726020794601	96.26454589272193
62	24	0.04131377814501136	96.30585967086694
63	22	0.037870963299593746	96.34373063416653
64	25	0.043035185567720166	96.38676581973425
65	30	0.0516422226812642	96.43840804241552
66	29	0.04992081525855539	96.48832885767408
67	26	0.04475659299042897	96.5330854506645
68	20	0.03442814845417613	96.56751359911868
69	20	0.03442814845417613	96.60194174757287
70	20	0.03442814845417613	96.63636989602705
71	20	0.03442814845417613	96.67079804448123
72	19	0.032706741031467326	96.70350478551269
73	34	0.058527852372099426	96.76203263788479
74	37	0.06369207464022585	96.82572471252502
75	21	0.03614955587688494	96.8618742684019
76	15	0.0258211113406321	96.88769537974254
77	60	0.1032844453625284	96.99097982510507
78	16	0.027542518763340906	97.01852234386841
79	23	0.03959237072230255	97.05811471459072
80	38	0.06541348206293465	97.12352819665365
81	48	0.08262755629002272	97.20615575294367
82	21	0.03614955587688494	97.24230530882056
83	20	0.03442814845417613	97.27673345727474
84	18	0.03098533360875852	97.3077187908835
85	27	0.04647800041313778	97.35419679129663
86	14	0.024099703917923293	97.37829649521456
87	53	0.09123459340356675	97.46953108861813
88	22	0.037870963299593746	97.50740205191772
89	15	0.0258211113406321	97.53322316325836
90	8	0.013771259381670453	97.54699442264003
91	11	0.018935481649796873	97.56592990428982
92	6	0.01032844453625284	97.57625834882607
93	43	0.07402051917647869	97.65027886800256
94	57	0.09812022309440198	97.74839909109696
95	15	0.0258211113406321	97.77422020243759
96	50	0.08607037113544033	97.86029057357302
97	5	0.008607037113544033	97.86889761068657
98	18	0.03098533360875852	97.89988294429533
99	13	0.022378296495214486	97.92226124079055
100	58	0.09984163051711079	98.02210287130765
101	19	0.032706741031467326	98.05480961233911
102	41	0.07057770433106107	98.12538731667017
103	34	0.058527852372099426	98.18391516904227
104	8	0.013771259381670453	98.19768642842394
105	12	0.02065688907250568	98.21834331749645
106	15	0.0258211113406321	98.24416442883708
107	29	0.04992081525855539	98.29408524409564
108	12	0.02065688907250568	98.31474213316815
109	13	0.022378296495214486	98.33712042966337
110	25	0.043035185567720166	98.38015561523109
111	21	0.03614955587688494	98.41630517110798
112	38	0.06541348206293465	98.48171865317092
113	20	0.03442814845417613	98.5161468016251
114	72	0.12394133443503408	98.64008813606013
115	26	0.04475659299042897	98.68484472905055
116	43	0.07402051917647869	98.75886524822704
117	20	0.03442814845417613	98.79329339668122
118	15	0.0258211113406321	98.81911450802185
119	24	0.04131377814501136	98.86042828616687
120	10	0.017214074227088066	98.87764236039395
121	16	0.027542518763340906	98.90518487915729
122	15	0.0258211113406321	98.93100599049792
123	35	0.06024925979480823	98.99125525029272
124	10	0.017214074227088066	99.00846932451981
125	40	0.06885629690835227	99.07732562142816
126	38	0.06541348206293465	99.1427391034911
127	29	0.04992081525855539	99.19265991874965
128	5	0.008607037113544033	99.2012669558632
129	12	0.02065688907250568	99.22192384493572
130	12	0.02065688907250568	99.24258073400823
131	6	0.01032844453625284	99.25290917854448
132	6	0.01032844453625284	99.26323762308074
133	10	0.017214074227088066	99.28045169730783
