points	occurences	percentage	cdf
2	18312	33.90043875076365	33.90043875076365
3	7817	14.471370124220153	48.3718088749838
4	4749	8.791676694373994	57.16348556935779
5	3382	6.2609919099542735	63.42447747931206
6	2450	4.535609160079234	67.96008663939129
7	2081	3.8524908824999535	71.81257752189124
8	1424	2.636207119980747	74.448784641872
9	1135	2.1011903659958904	76.54997500786789
10	862	1.5957939167299184	78.1457689245978
11	762	1.4106670122368883	79.55643593683469
12	724	1.340318788529537	80.89675472536423
13	472	0.8737989892071014	81.77055371457134
14	593	1.0978025436436678	82.868356258215
15	512	0.9478497510043135	83.81620600921931
16	468	0.8663939130273802	84.6825999222467
17	633	1.1718533054408797	85.85445322768757
18	502	0.9293370605550104	86.78379028824259
19	429	0.7941944202750986	87.57798470851769
20	347	0.642390358590814	88.2203750671085
21	468	0.8663939130273802	89.08676898013589
22	301	0.5572319825240202	89.6440009626599
23	282	0.5220578706703445	90.16605883333024
24	212	0.39246903752522355	90.55852787085546
25	280	0.5183553325804839	91.07688320343594
26	192	0.35544365662661753	91.43232686006256
27	247	0.457263454097784	91.88959031416034
28	144	0.26658274246996316	92.15617305663031
29	123	0.22770609252642687	92.38387914915674
30	173	0.32026954477294184	92.70414869392968
31	107	0.19808578780754207	92.90223448173722
32	126	0.23325989966121777	93.13549438139844
33	84	0.1555065997741452	93.29100098117259
34	75	0.13884517836977248	93.42984615954236
35	130	0.24066497584093896	93.67051113538331
36	60	0.11107614269581799	93.78158727807913
37	91	0.16846548308865728	93.95005276116778
38	139	0.25732639724531164	94.20737915841309
39	108	0.19993705685247237	94.40731621526557
40	90	0.16661421404372698	94.5739304293093
41	143	0.26473147342503284	94.83866190273433
42	65	0.12033248792046948	94.9589943906548
43	86	0.15920913786400578	95.1182035285188
44	61	0.11292741174074829	95.23113094025955
45	46	0.08515837606679379	95.31628931632635
46	90	0.16661421404372698	95.48290353037008
47	125	0.23140863061628747	95.71431216098637
48	40	0.07405076179721198	95.78836292278358
49	42	0.0777532998870726	95.86611622267066
50	30	0.055538071347908995	95.92165429401857
51	66	0.12218375696539978	96.04383805098396
52	36	0.06664568561749079	96.11048373660145
53	29	0.05368680230297869	96.16417053890443
54	67	0.12403502601033008	96.28820556491476
55	68	0.1258862950552604	96.41409185997003
56	28	0.05183553325804839	96.46592739322807
57	30	0.055538071347908995	96.52146546457598
58	53	0.09811725938130589	96.6195827239573
59	40	0.07405076179721198	96.6936334857545
60	22	0.040727918988466595	96.73436140474297
61	35	0.06479441657256049	96.79915582131554
62	20	0.03702538089860599	96.83618120221415
63	21	0.0388766499435363	96.87505785215768
64	20	0.03702538089860599	96.9120832330563
65	34	0.0629431475276302	96.97502638058393
66	14	0.025917766629024196	97.00094414721295
67	31	0.05738934039283929	97.0583334876058
68	6	0.011107614269581798	97.06944110187537
69	22	0.040727918988466595	97.11016902086384
70	29	0.05368680230297869	97.16385582316681
71	20	0.03702538089860599	97.20088120406542
72	12	0.022215228539163596	97.22309643260459
73	17	0.0314715737638151	97.2545680063684
74	31	0.05738934039283929	97.31195734676125
75	19	0.035174111853675694	97.34713145861492
76	15	0.027769035673954497	97.37490049428888
77	11	0.020363959494233298	97.39526445378311
78	32	0.05924060943776959	97.45450506322088
79	12	0.022215228539163596	97.47672029176005
80	9	0.016661421404372698	97.49338171316442
81	9	0.016661421404372698	97.5100431345688
82	9	0.016661421404372698	97.52670455597318
83	15	0.027769035673954497	97.55447359164714
84	13	0.024066497584093897	97.57854008923123
85	23	0.04257918803339689	97.62111927726463
86	21	0.0388766499435363	97.65999592720816
87	9	0.016661421404372698	97.67665734861254
88	28	0.05183553325804839	97.72849288187058
89	14	0.025917766629024196	97.7544106484996
90	7	0.012958883314512098	97.76736953181411
91	16	0.029620304718884796	97.796989836533
92	17	0.0314715737638151	97.82846141029681
93	4	0.007405076179721199	97.83586648647653
94	4	0.007405076179721199	97.84327156265626
95	12	0.022215228539163596	97.86548679119542
96	19	0.035174111853675694	97.9006609030491
97	9	0.016661421404372698	97.91732232445348
98	2	0.0037025380898605994	97.92102486254333
99	3	0.005553807134790899	97.92657866967812
100	10	0.018512690449302996	97.94509136012742
101	9	0.016661421404372698	97.9617527815318
102	4	0.007405076179721199	97.96915785771152
103	2	0.0037025380898605994	97.97286039580138
104	5	0.009256345224651498	97.98211674102603
105	8	0.014810152359442398	97.99692689338548
106	8	0.014810152359442398	98.01173704574492
107	7	0.012958883314512098	98.02469592905943
108	11	0.020363959494233298	98.04505988855367
109	10	0.018512690449302996	98.06357257900297
110	11	0.020363959494233298	98.0839365384972
111	6	0.011107614269581798	98.09504415276677
112	13	0.024066497584093897	98.11911065035086
113	11	0.020363959494233298	98.1394746098451
114	12	0.022215228539163596	98.16168983838426
115	11	0.020363959494233298	98.1820537978785
116	9	0.016661421404372698	98.19871521928287
117	17	0.0314715737638151	98.23018679304668
118	7	0.012958883314512098	98.2431456763612
119	9	0.016661421404372698	98.25980709776557
120	44	0.08145583797693319	98.3412629357425
121	51	0.09441472129144529	98.43567765703395
122	19	0.035174111853675694	98.47085176888763
123	9	0.016661421404372698	98.487513190292
124	11	0.020363959494233298	98.50787714978624
125	20	0.03702538089860599	98.54490253068485
126	40	0.07405076179721198	98.61895329248206
127	5	0.009256345224651498	98.62820963770672
128	18	0.033322842808745395	98.66153248051546
129	41	0.07590203084214228	98.7374345113576
130	77	0.14254771645963307	98.87998222781724
131	5	0.009256345224651498	98.8892385730419
132	2	0.0037025380898605994	98.89294111113175
133	2	0.0037025380898605994	98.8966436492216
134	6	0.011107614269581798	98.90775126349118
135	37	0.06849695466242109	98.9762482181536
136	36	0.06664568561749079	99.04289390377109
137	12	0.022215228539163596	99.06510913231025
138	55	0.10181979747116648	99.16692892978142
139	37	0.06849695466242109	99.23542588444384
140	12	0.022215228539163596	99.25764111298301
141	5	0.009256345224651498	99.26689745820767
142	10	0.018512690449302996	99.28541014865696
143	68	0.1258862950552604	99.41129644371223
144	3	0.005553807134790899	99.41685025084702
145	8	0.014810152359442398	99.43166040320646
147	17	0.0314715737638151	99.46313197697027
148	9	0.016661421404372698	99.47979339837465
149	5	0.009256345224651498	99.48904974359931
150	8	0.014810152359442398	99.50385989595875
151	2	0.0037025380898605994	99.50756243404861
152	30	0.055538071347908995	99.56310050539652
153	4	0.007405076179721199	99.57050558157624
155	28	0.05183553325804839	99.62234111483428
156	7	0.012958883314512098	99.6352999981488
158	7	0.012958883314512098	99.6482588814633
160	3	0.005553807134790899	99.6538126885981
161	2	0.0037025380898605994	99.65751522668795
162	5	0.009256345224651498	99.6667715719126
163	4	0.007405076179721199	99.67417664809233
164	4	0.007405076179721199	99.68158172427205
166	1	0.0018512690449302997	99.68343299331698
167	1	0.0018512690449302997	99.68528426236192
170	2	0.0037025380898605994	99.68898680045177
171	1	0.0018512690449302997	99.6908380694967
172	1	0.0018512690449302997	99.69268933854164
173	2	0.0037025380898605994	99.6963918766315
174	2	0.0037025380898605994	99.70009441472135
175	2	0.0037025380898605994	99.7037969528112
177	2	0.0037025380898605994	99.70749949090106
178	1	0.0018512690449302997	99.70935075994599
179	3	0.005553807134790899	99.71490456708078
180	3	0.005553807134790899	99.72045837421557
181	2	0.0037025380898605994	99.72416091230542
182	1	0.0018512690449302997	99.72601218135036
184	1	0.0018512690449302997	99.72786345039529
185	3	0.005553807134790899	99.73341725753008
186	5	0.009256345224651498	99.74267360275473
189	1	0.0018512690449302997	99.74452487179967
191	4	0.007405076179721199	99.75192994797939
192	1	0.0018512690449302997	99.75378121702433
193	1	0.0018512690449302997	99.75563248606926
194	5	0.009256345224651498	99.76488883129392
199	5	0.009256345224651498	99.77414517651857
200	2	0.0037025380898605994	99.77784771460843
202	1	0.0018512690449302997	99.77969898365336
204	3	0.005553807134790899	99.78525279078815
211	3	0.005553807134790899	99.79080659792294
214	1	0.0018512690449302997	99.79265786696787
225	1	0.0018512690449302997	99.7945091360128
241	1	0.0018512690449302997	99.79636040505774
243	1	0.0018512690449302997	99.79821167410267
244	1	0.0018512690449302997	99.80006294314761
245	1	0.0018512690449302997	99.80191421219254
246	2	0.0037025380898605994	99.8056167502824
247	1	0.0018512690449302997	99.80746801932733
249	2	0.0037025380898605994	99.81117055741719
250	1	0.0018512690449302997	99.81302182646212
252	2	0.0037025380898605994	99.81672436455197
254	1	0.0018512690449302997	99.81857563359691
255	2	0.0037025380898605994	99.82227817168676
256	1	0.0018512690449302997	99.8241294407317
257	1	0.0018512690449302997	99.82598070977663
259	1	0.0018512690449302997	99.82783197882156
274	1	0.0018512690449302997	99.8296832478665
298	1	0.0018512690449302997	99.83153451691143
302	1	0.0018512690449302997	99.83338578595637
315	1	0.0018512690449302997	99.8352370550013
317	1	0.0018512690449302997	99.83708832404623
318	3	0.005553807134790899	99.84264213118102
319	1	0.0018512690449302997	99.84449340022596
320	1	0.0018512690449302997	99.84634466927089
321	1	0.0018512690449302997	99.84819593831583
322	1	0.0018512690449302997	99.85004720736076
323	1	0.0018512690449302997	99.8518984764057
326	1	0.0018512690449302997	99.85374974545063
327	2	0.0037025380898605994	99.85745228354048
329	2	0.0037025380898605994	99.86115482163034
356	1	0.0018512690449302997	99.86300609067527
386	1	0.0018512690449302997	99.8648573597202
408	1	0.0018512690449302997	99.86670862876514
414	1	0.0018512690449302997	99.86855989781007
416	1	0.0018512690449302997	99.870411166855
417	1	0.0018512690449302997	99.87226243589994
426	1	0.0018512690449302997	99.87411370494488
428	1	0.0018512690449302997	99.87596497398981
448	1	0.0018512690449302997	99.87781624303474
452	1	0.0018512690449302997	99.87966751207968
460	1	0.0018512690449302997	99.88151878112461
466	1	0.0018512690449302997	99.88337005016955
485	1	0.0018512690449302997	99.88522131921448
486	1	0.0018512690449302997	99.88707258825941
487	1	0.0018512690449302997	99.88892385730435
490	1	0.0018512690449302997	99.89077512634928
491	2	0.0037025380898605994	99.89447766443914
492	1	0.0018512690449302997	99.89632893348407
493	2	0.0037025380898605994	99.90003147157393
505	1	0.0018512690449302997	99.90188274061886
511	1	0.0018512690449302997	99.9037340096638
515	2	0.0037025380898605994	99.90743654775365
519	1	0.0018512690449302997	99.90928781679858
534	1	0.0018512690449302997	99.91113908584352
537	2	0.0037025380898605994	99.91484162393337
550	2	0.0037025380898605994	99.91854416202322
551	1	0.0018512690449302997	99.92039543106816
552	1	0.0018512690449302997	99.92224670011309
554	1	0.0018512690449302997	99.92409796915803
556	1	0.0018512690449302997	99.92594923820296
559	2	0.0037025380898605994	99.92965177629281
564	2	0.0037025380898605994	99.93335431438267
565	1	0.0018512690449302997	99.9352055834276
571	3	0.005553807134790899	99.94075939056239
573	2	0.0037025380898605994	99.94446192865225
576	2	0.0037025380898605994	99.9481644667421
580	2	0.0037025380898605994	99.95186700483195
726	1	0.0018512690449302997	99.95371827387689
853	1	0.0018512690449302997	99.95556954292182
954	1	0.0018512690449302997	99.95742081196676
999	4	0.007405076179721199	99.96482588814648
1000	19	0.035174111853675694	100.00000000000016
