points	occurences	percentage	cdf
2	16619	56.40059729858142	56.40059729858142
3	4561	15.478856987714654	71.87945428629607
4	2135	7.2456390416072765	79.12509332790334
5	1337	4.537432973596688	83.66252630150004
6	871	2.95594922962058	86.61847553112062
7	594	2.0158827122785583	88.63435824339918
8	502	1.703658453811172	90.33801669721035
9	308	1.045272517477771	91.38328921468812
10	173	0.5871173555962804	91.9704065702844
11	178	0.6040860652955949	92.57449263557999
12	122	0.4140365166632729	92.98852915224326
13	144	0.48869883934025654	93.47722799158352
14	134	0.45476141994162766	93.93198941152515
15	78	0.2647118713093056	94.19670128283445
16	115	0.39028032308423266	94.58698160591868
17	67	0.22738070997081383	94.8143623158895
18	118	0.40046154890382135	95.21482386479332
19	91	0.30883051652752325	95.52365438132084
20	76	0.25792438742957985	95.78157876875042
21	65	0.22059322609108803	96.0021719948415
22	49	0.16629335505328174	96.16846534989479
23	53	0.17986832281273332	96.34833367270753
24	29	0.0984185162560239	96.44675218896354
25	15	0.05090612909794339	96.49765831806148
26	26	0.08823729043643522	96.58589560849792
27	34	0.11538722595533836	96.70128283445327
28	22	0.07466232267698364	96.77594515713025
29	17	0.05769361297766918	96.83363877010792
30	19	0.06448109685739496	96.89811986696532
31	15	0.05090612909794339	96.94902599606326
32	16	0.054299871037806285	97.00332586710107
33	17	0.05769361297766918	97.06101948007874
34	14	0.047512387158080496	97.10853186723682
35	12	0.040724903278354714	97.14925677051518
36	24	0.08144980655670943	97.23070657707189
37	14	0.047512387158080496	97.27821896422996
38	24	0.08144980655670943	97.35966877078667
39	12	0.040724903278354714	97.40039367406503
40	25	0.08484354849657232	97.48523722256161
41	31	0.10520600013574968	97.59044322269736
42	24	0.08144980655670943	97.67189302925406
43	32	0.10859974207561257	97.78049277132968
44	21	0.07126858073712075	97.8517613520668
45	16	0.054299871037806285	97.90606122310462
46	36	0.12217470983506414	98.02823593293968
47	39	0.1323559356546528	98.16059186859434
48	27	0.0916310323762981	98.25222290097064
49	26	0.08823729043643522	98.34046019140708
50	17	0.05769361297766918	98.39815380438475
51	14	0.047512387158080496	98.44566619154283
52	19	0.06448109685739496	98.51014728840022
53	18	0.06108735491753207	98.57123464331775
54	7	0.023756193579040248	98.5949908368968
55	13	0.04411864521821761	98.63910948211502
56	9	0.030543677458766034	98.66965315957378
57	11	0.03733116133849182	98.70698432091227
58	11	0.03733116133849182	98.74431548225076
59	1	0.003393741939862893	98.74770922419061
60	5	0.016968709699314462	98.76467793388993
61	2	0.006787483879725786	98.77146541776965
62	6	0.020362451639177357	98.79182786940882
63	10	0.033937419398628925	98.82576528880745
64	8	0.027149935518903143	98.85291522432635
65	4	0.013574967759451571	98.8664901920858
66	5	0.016968709699314462	98.88345890178512
67	3	0.010181225819588679	98.89364012760471
68	6	0.020362451639177357	98.91400257924388
69	2	0.006787483879725786	98.9207900631236
70	13	0.04411864521821761	98.96490870834182
71	8	0.027149935518903143	98.99205864386073
72	8	0.027149935518903143	99.01920857937964
73	6	0.020362451639177357	99.03957103101881
74	3	0.010181225819588679	99.0497522568384
75	8	0.027149935518903143	99.07690219235731
76	9	0.030543677458766034	99.10744586981608
77	13	0.04411864521821761	99.1515645150343
78	7	0.023756193579040248	99.17532070861334
79	7	0.023756193579040248	99.19907690219239
80	7	0.023756193579040248	99.22283309577143
81	16	0.054299871037806285	99.27713296680925
82	8	0.027149935518903143	99.30428290232815
83	10	0.033937419398628925	99.33822032172678
84	7	0.023756193579040248	99.36197651530583
85	12	0.040724903278354714	99.40270141858419
86	9	0.030543677458766034	99.43324509604295
87	11	0.03733116133849182	99.47057625738144
88	4	0.013574967759451571	99.48415122514089
89	5	0.016968709699314462	99.5011199348402
91	4	0.013574967759451571	99.51469490259966
92	2	0.006787483879725786	99.52148238647938
93	5	0.016968709699314462	99.53845109617869
94	2	0.006787483879725786	99.54523858005841
95	1	0.003393741939862893	99.54863232199827
96	2	0.006787483879725786	99.55541980587799
98	1	0.003393741939862893	99.55881354781785
99	2	0.006787483879725786	99.56560103169757
101	2	0.006787483879725786	99.57238851557729
102	1	0.003393741939862893	99.57578225751715
103	1	0.003393741939862893	99.57917599945701
105	1	0.003393741939862893	99.58256974139687
106	1	0.003393741939862893	99.58596348333673
107	1	0.003393741939862893	99.58935722527659
108	2	0.006787483879725786	99.5961447091563
109	5	0.016968709699314462	99.61311341885562
110	3	0.010181225819588679	99.62329464467521
111	1	0.003393741939862893	99.62668838661507
112	1	0.003393741939862893	99.63008212855493
113	4	0.013574967759451571	99.64365709631439
114	8	0.027149935518903143	99.67080703183329
115	3	0.010181225819588679	99.68098825765288
116	1	0.003393741939862893	99.68438199959274
117	4	0.013574967759451571	99.6979569673522
118	1	0.003393741939862893	99.70135070929206
119	4	0.013574967759451571	99.71492567705151
120	3	0.010181225819588679	99.7251069028711
121	3	0.010181225819588679	99.7352881286907
122	7	0.023756193579040248	99.75904432226974
123	2	0.006787483879725786	99.76583180614946
125	3	0.010181225819588679	99.77601303196906
126	5	0.016968709699314462	99.79298174166837
127	8	0.027149935518903143	99.82013167718728
128	4	0.013574967759451571	99.83370664494673
129	5	0.016968709699314462	99.85067535464604
130	5	0.016968709699314462	99.86764406434536
132	1	0.003393741939862893	99.87103780628522
133	4	0.013574967759451571	99.88461277404467
134	2	0.006787483879725786	99.89140025792439
139	1	0.003393741939862893	99.89479399986425
140	1	0.003393741939862893	99.89818774180411
141	2	0.006787483879725786	99.90497522568383
142	1	0.003393741939862893	99.90836896762369
145	1	0.003393741939862893	99.91176270956355
