points	occurences	percentage	cdf
84	7	0.03218390804597701	99.13563218390803
85	12	0.05517241379310345	99.19080459770113
86	9	0.041379310344827586	99.23218390804595
87	11	0.05057471264367816	99.28275862068963
88	4	0.01839080459770115	99.30114942528733
89	5	0.022988505747126436	99.32413793103446
91	4	0.01839080459770115	99.34252873563216
92	2	0.009195402298850575	99.35172413793101
93	5	0.022988505747126436	99.37471264367814
94	2	0.009195402298850575	99.383908045977
95	1	0.004597701149425287	99.38850574712642
96	2	0.009195402298850575	99.39770114942527
98	1	0.004597701149425287	99.4022988505747
99	2	0.009195402298850575	99.41149425287355
101	2	0.009195402298850575	99.42068965517241
102	1	0.004597701149425287	99.42528735632183
103	1	0.004597701149425287	99.42988505747125
105	1	0.004597701149425287	99.43448275862067
106	1	0.004597701149425287	99.4390804597701
107	1	0.004597701149425287	99.44367816091952
108	2	0.009195402298850575	99.45287356321838
109	5	0.022988505747126436	99.4758620689655
110	3	0.013793103448275862	99.48965517241378
111	1	0.004597701149425287	99.4942528735632
112	1	0.004597701149425287	99.49885057471262
113	4	0.01839080459770115	99.51724137931032
114	8	0.0367816091954023	99.55402298850572
115	3	0.013793103448275862	99.567816091954
116	1	0.004597701149425287	99.57241379310342
117	4	0.01839080459770115	99.59080459770112
118	1	0.004597701149425287	99.59540229885054
119	4	0.01839080459770115	99.61379310344824
120	3	0.013793103448275862	99.62758620689652
121	3	0.013793103448275862	99.6413793103448
122	7	0.03218390804597701	99.67356321839078
123	2	0.009195402298850575	99.68275862068964
125	3	0.013793103448275862	99.69655172413792
126	5	0.022988505747126436	99.71954022988504
127	8	0.0367816091954023	99.75632183908044
128	4	0.01839080459770115	99.77471264367814
129	5	0.022988505747126436	99.79770114942527
130	5	0.022988505747126436	99.82068965517239
132	1	0.004597701149425287	99.82528735632181
133	4	0.01839080459770115	99.84367816091951
134	2	0.009195402298850575	99.85287356321837
139	1	0.004597701149425287	99.85747126436779
140	1	0.004597701149425287	99.86206896551721
141	2	0.009195402298850575	99.87126436781607
142	1	0.004597701149425287	99.87586206896549
145	1	0.004597701149425287	99.88045977011491
147	2	0.009195402298850575	99.88965517241377
152	1	0.004597701149425287	99.89425287356319
153	1	0.004597701149425287	99.89885057471261
157	1	0.004597701149425287	99.90344827586203
161	1	0.004597701149425287	99.90804597701145
162	1	0.004597701149425287	99.91264367816088
164	1	0.004597701149425287	99.9172413793103
165	1	0.004597701149425287	99.92183908045972
307	1	0.004597701149425287	99.92643678160914
507	1	0.004597701149425287	99.93103448275856
512	1	0.004597701149425287	99.93563218390798
522	1	0.004597701149425287	99.9402298850574
528	1	0.004597701149425287	99.94482758620683
529	1	0.004597701149425287	99.94942528735625
534	1	0.004597701149425287	99.95402298850567
535	1	0.004597701149425287	99.95862068965509
537	1	0.004597701149425287	99.96321839080451
538	2	0.009195402298850575	99.97241379310337
541	1	0.004597701149425287	99.97701149425279
545	1	0.004597701149425287	99.98160919540221
548	2	0.009195402298850575	99.99080459770107
551	1	0.004597701149425287	99.9954022988505
553	1	0.004597701149425287	99.99999999999991
