points	occurences	percentage	cdf
102	1	0.0025677896466721447	99.61483155299914
105	1	0.0025677896466721447	99.61739934264581
113	2	0.005135579293344289	99.62253492193915
114	1	0.0025677896466721447	99.62510271158582
116	2	0.005135579293344289	99.63023829087916
118	2	0.005135579293344289	99.6353738701725
119	1	0.0025677896466721447	99.63794165981918
125	2	0.005135579293344289	99.64307723911251
129	1	0.0025677896466721447	99.64564502875919
135	1	0.0025677896466721447	99.64821281840587
137	1	0.0025677896466721447	99.65078060805254
138	2	0.005135579293344289	99.65591618734588
140	1	0.0025677896466721447	99.65848397699256
141	1	0.0025677896466721447	99.66105176663923
142	1	0.0025677896466721447	99.66361955628591
144	1	0.0025677896466721447	99.66618734593258
146	1	0.0025677896466721447	99.66875513557926
158	1	0.0025677896466721447	99.67132292522594
159	4	0.010271158586688579	99.68159408381263
160	1	0.0025677896466721447	99.6841618734593
165	2	0.005135579293344289	99.68929745275264
166	1	0.0025677896466721447	99.69186524239932
167	1	0.0025677896466721447	99.69443303204599
168	3	0.007703368940016434	99.702136400986
169	1	0.0025677896466721447	99.70470419063268
170	2	0.005135579293344289	99.70983976992602
171	1	0.0025677896466721447	99.7124075595727
172	1	0.0025677896466721447	99.71497534921937
174	2	0.005135579293344289	99.72011092851271
175	3	0.007703368940016434	99.72781429745272
177	1	0.0025677896466721447	99.7303820870994
178	1	0.0025677896466721447	99.73294987674608
180	2	0.005135579293344289	99.73808545603941
182	4	0.010271158586688579	99.7483566146261
185	2	0.005135579293344289	99.75349219391944
187	2	0.005135579293344289	99.75862777321278
189	1	0.0025677896466721447	99.76119556285946
191	1	0.0025677896466721447	99.76376335250613
192	2	0.005135579293344289	99.76889893179947
195	2	0.005135579293344289	99.77403451109281
197	2	0.005135579293344289	99.77917009038615
198	3	0.007703368940016434	99.78687345932616
199	2	0.005135579293344289	99.7920090386195
200	2	0.005135579293344289	99.79714461791283
201	1	0.0025677896466721447	99.79971240755951
203	7	0.017974527526705013	99.81768693508621
204	4	0.010271158586688579	99.8279580936729
205	6	0.015406737880032868	99.84336483155293
206	2	0.005135579293344289	99.84850041084627
207	3	0.007703368940016434	99.85620377978628
208	1	0.0025677896466721447	99.85877156943296
209	1	0.0025677896466721447	99.86133935907964
213	1	0.0025677896466721447	99.86390714872631
214	1	0.0025677896466721447	99.86647493837299
218	3	0.007703368940016434	99.874178307313
219	3	0.007703368940016434	99.88188167625302
220	1	0.0025677896466721447	99.88444946589969
222	3	0.007703368940016434	99.8921528348397
223	2	0.005135579293344289	99.89728841413304
225	4	0.010271158586688579	99.90755957271973
226	10	0.025677896466721445	99.93323746918645
227	3	0.007703368940016434	99.94094083812647
228	1	0.0025677896466721447	99.94350862777314
230	1	0.0025677896466721447	99.94607641741982
232	1	0.0025677896466721447	99.9486442070665
233	3	0.007703368940016434	99.95634757600651
236	3	0.007703368940016434	99.96405094494652
