points	occurences	percentage	cdf
71	17	0.04559107487663591	96.2266680969749
72	11	0.029500107273117356	96.25616820424803
73	30	0.08045483801759279	96.33662304226561
74	13	0.03486376314095688	96.37148680540658
75	21	0.056318386612314954	96.4278051920189
76	5	0.013409139669598799	96.4412143316885
77	10	0.026818279339197598	96.4680326110277
78	35	0.0938639776871916	96.56189658871489
79	12	0.03218193520703712	96.59407852392192
80	7	0.018772795537438318	96.61285131945937
81	7	0.018772795537438318	96.63162411499681
82	23	0.06168204248015447	96.69330615747697
83	6	0.01609096760351856	96.70939712508049
84	18	0.04827290281055568	96.75767002789104
85	8	0.021454623471358077	96.7791246513624
86	10	0.026818279339197598	96.80594293070159
87	5	0.013409139669598799	96.8193520703712
88	1	0.0026818279339197596	96.82203389830512
89	20	0.053636558678395195	96.87567045698351
90	8	0.021454623471358077	96.89712508045487
91	22	0.05900021454623471	96.9561252950011
92	5	0.013409139669598799	96.9695344346707
93	4	0.010727311735679038	96.98026174640638
94	6	0.01609096760351856	96.9963527140099
95	5	0.013409139669598799	97.0097618536795
96	13	0.03486376314095688	97.04462561682047
97	7	0.018772795537438318	97.06339841235791
98	3	0.00804548380175928	97.07144389615968
99	4	0.010727311735679038	97.08217120789536
100	6	0.01609096760351856	97.09826217549887
101	2	0.005363655867839519	97.10362583136671
102	7	0.018772795537438318	97.12239862690416
103	16	0.04290924694271615	97.16530787384687
104	7	0.018772795537438318	97.18408066938431
105	14	0.037545591074876636	97.22162626045919
106	1	0.0026818279339197596	97.22430808839312
107	6	0.01609096760351856	97.24039905599663
108	13	0.03486376314095688	97.2752628191376
109	6	0.01609096760351856	97.29135378674111
110	11	0.029500107273117356	97.32085389401423
111	8	0.021454623471358077	97.34230851748559
112	25	0.067045698347994	97.40935421583359
113	9	0.02413645140527784	97.43349066723887
114	11	0.029500107273117356	97.462990774512
115	7	0.018772795537438318	97.48176357004944
116	47	0.1260459128942287	97.60780948294367
117	6	0.01609096760351856	97.62390045054718
118	7	0.018772795537438318	97.64267324608463
119	10	0.026818279339197598	97.66949152542382
120	11	0.029500107273117356	97.69899163269694
121	3	0.00804548380175928	97.70703711649871
122	16	0.04290924694271615	97.74994636344142
123	33	0.08850032181935207	97.83844668526078
124	41	0.10995494529071015	97.94840163055149
125	34	0.09118214975327182	98.03958378030475
126	5	0.013409139669598799	98.05299291997436
127	42	0.11263677322462991	98.165629693199
128	8	0.021454623471358077	98.18708431667035
129	10	0.026818279339197598	98.21390259600955
130	15	0.040227419008796395	98.25413001501835
131	35	0.0938639776871916	98.34799399270554
132	42	0.11263677322462991	98.46063076593018
133	5	0.013409139669598799	98.47403990559978
134	13	0.03486376314095688	98.50890366874074
135	40	0.10727311735679039	98.61617678609754
136	8	0.021454623471358077	98.6376314095689
137	6	0.01609096760351856	98.65372237717241
138	7	0.018772795537438318	98.67249517270986
139	11	0.029500107273117356	98.70199527998298
140	46	0.12336408496030894	98.8253593649433
141	6	0.01609096760351856	98.84145033254681
142	35	0.0938639776871916	98.935314310234
143	6	0.01609096760351856	98.95140527783752
144	12	0.03218193520703712	98.98358721304456
145	4	0.010727311735679038	98.99431452478024
146	28	0.07509118214975327	99.06940570692998
147	6	0.01609096760351856	99.0854966745335
148	30	0.08045483801759279	99.16595151255109
149	25	0.067045698347994	99.23299721089909
150	37	0.09922763355503111	99.33222484445412
151	29	0.07777301008367303	99.40999785453779
152	9	0.02413645140527784	99.43413430594308
153	8	0.021454623471358077	99.45558892941443
154	6	0.01609096760351856	99.47167989701795
155	2	0.005363655867839519	99.47704355288579
156	7	0.018772795537438318	99.49581634842323
157	1	0.0026818279339197596	99.49849817635716
158	6	0.01609096760351856	99.51458914396068
159	1	0.0026818279339197596	99.5172709718946
160	2	0.005363655867839519	99.52263462776244
161	1	0.0026818279339197596	99.52531645569637
164	1	0.0026818279339197596	99.5279982836303
165	3	0.00804548380175928	99.53604376743206
166	1	0.0026818279339197596	99.53872559536599
168	1	0.0026818279339197596	99.54140742329992
169	1	0.0026818279339197596	99.54408925123384
170	1	0.0026818279339197596	99.54677107916777
171	1	0.0026818279339197596	99.5494529071017
172	2	0.005363655867839519	99.55481656296953
174	4	0.010727311735679038	99.56554387470521
175	1	0.0026818279339197596	99.56822570263914
177	2	0.005363655867839519	99.57358935850698
178	2	0.005363655867839519	99.57895301437482
180	1	0.0026818279339197596	99.58163484230874
181	1	0.0026818279339197596	99.58431667024267
183	2	0.005363655867839519	99.58968032611051
184	1	0.0026818279339197596	99.59236215404444
186	4	0.010727311735679038	99.60308946578012
187	2	0.005363655867839519	99.60845312164795
189	1	0.0026818279339197596	99.61113494958188
191	2	0.005363655867839519	99.61649860544972
193	3	0.00804548380175928	99.62454408925149
194	1	0.0026818279339197596	99.62722591718541
195	1	0.0026818279339197596	99.62990774511934
196	3	0.00804548380175928	99.6379532289211
197	3	0.00804548380175928	99.64599871272287
202	3	0.00804548380175928	99.65404419652464
211	2	0.005363655867839519	99.65940785239248
212	1	0.0026818279339197596	99.6620896803264
227	2	0.005363655867839519	99.66745333619424
239	2	0.005363655867839519	99.67281699206208
242	2	0.005363655867839519	99.67818064792992
244	2	0.005363655867839519	99.68354430379776
247	2	0.005363655867839519	99.6889079596656
248	2	0.005363655867839519	99.69427161553344
249	3	0.00804548380175928	99.7023170993352
252	3	0.00804548380175928	99.71036258313697
256	3	0.00804548380175928	99.71840806693874
261	1	0.0026818279339197596	99.72108989487266
287	1	0.0026818279339197596	99.72377172280659
305	1	0.0026818279339197596	99.72645355074052
307	1	0.0026818279339197596	99.72913537867444
312	2	0.005363655867839519	99.73449903454228
313	2	0.005363655867839519	99.73986269041012
317	1	0.0026818279339197596	99.74254451834405
318	1	0.0026818279339197596	99.74522634627797
320	1	0.0026818279339197596	99.7479081742119
321	1	0.0026818279339197596	99.75059000214583
322	1	0.0026818279339197596	99.75327183007975
327	2	0.005363655867839519	99.7586354859476
328	1	0.0026818279339197596	99.76131731388152
329	1	0.0026818279339197596	99.76399914181545
372	2	0.005363655867839519	99.76936279768329
384	1	0.0026818279339197596	99.77204462561721
399	1	0.0026818279339197596	99.77472645355114
405	1	0.0026818279339197596	99.77740828148507
414	1	0.0026818279339197596	99.78009010941899
417	1	0.0026818279339197596	99.78277193735292
421	1	0.0026818279339197596	99.78545376528685
424	1	0.0026818279339197596	99.78813559322077
441	1	0.0026818279339197596	99.7908174211547
450	1	0.0026818279339197596	99.79349924908863
465	2	0.005363655867839519	99.79886290495647
467	3	0.00804548380175928	99.80690838875823
469	1	0.0026818279339197596	99.80959021669216
472	2	0.005363655867839519	99.81495387256
475	1	0.0026818279339197596	99.81763570049392
477	1	0.0026818279339197596	99.82031752842785
478	1	0.0026818279339197596	99.82299935636178
480	1	0.0026818279339197596	99.8256811842957
481	2	0.005363655867839519	99.83104484016354
482	1	0.0026818279339197596	99.83372666809747
486	1	0.0026818279339197596	99.8364084960314
489	1	0.0026818279339197596	99.83909032396532
491	1	0.0026818279339197596	99.84177215189925
493	2	0.005363655867839519	99.84713580776709
495	1	0.0026818279339197596	99.84981763570102
497	1	0.0026818279339197596	99.85249946363494
499	1	0.0026818279339197596	99.85518129156887
519	1	0.0026818279339197596	99.8578631195028
520	1	0.0026818279339197596	99.86054494743672
521	1	0.0026818279339197596	99.86322677537065
522	1	0.0026818279339197596	99.86590860330458
533	1	0.0026818279339197596	99.8685904312385
534	1	0.0026818279339197596	99.87127225917243
536	1	0.0026818279339197596	99.87395408710636
543	1	0.0026818279339197596	99.87663591504028
548	1	0.0026818279339197596	99.87931774297421
550	2	0.005363655867839519	99.88468139884205
559	1	0.0026818279339197596	99.88736322677597
579	2	0.005363655867839519	99.89272688264381
602	1	0.0026818279339197596	99.89540871057774
954	1	0.0026818279339197596	99.89809053851167
965	1	0.0026818279339197596	99.9007723664456
998	1	0.0026818279339197596	99.90345419437952
999	4	0.010727311735679038	99.9141815061152
1000	32	0.0858184938854323	100.00000000000063
