points	occurences	percentage	cdf
2	5573	34.02319902319903	34.02319902319903
3	2635	16.086691086691086	50.10989010989012
4	1875	11.446886446886447	61.55677655677656
5	1119	6.831501831501831	68.3882783882784
6	738	4.5054945054945055	72.8937728937729
7	659	4.023199023199023	76.91697191697193
8	333	2.032967032967033	78.94993894993897
9	392	2.393162393162393	81.34310134310137
10	238	1.452991452991453	82.79609279609282
11	281	1.7155067155067154	84.51159951159954
12	248	1.514041514041514	86.02564102564105
13	105	0.6410256410256411	86.66666666666669
14	243	1.4835164835164836	88.15018315018317
15	147	0.8974358974358975	89.04761904761907
16	168	1.0256410256410255	90.07326007326009
17	150	0.9157509157509157	90.989010989011
18	76	0.463980463980464	91.45299145299147
19	83	0.5067155067155067	91.95970695970698
20	143	0.873015873015873	92.83272283272285
21	151	0.9218559218559218	93.75457875457877
22	54	0.32967032967032966	94.08424908424911
23	104	0.6349206349206349	94.71916971916974
24	86	0.525030525030525	95.24420024420027
25	47	0.2869352869352869	95.53113553113556
26	42	0.2564102564102564	95.78754578754582
27	106	0.6471306471306472	96.43467643467648
28	53	0.3235653235653236	96.7582417582418
29	17	0.10378510378510379	96.8620268620269
30	17	0.10378510378510379	96.965811965812
31	40	0.2442002442002442	97.21001221001224
32	63	0.38461538461538464	97.59462759462762
33	7	0.042735042735042736	97.63736263736267
34	10	0.06105006105006105	97.69841269841274
35	27	0.16483516483516483	97.8632478632479
36	9	0.054945054945054944	97.91819291819296
37	20	0.1221001221001221	98.04029304029308
38	8	0.04884004884004884	98.08913308913313
39	40	0.2442002442002442	98.33333333333337
40	19	0.115995115995116	98.44932844932849
41	17	0.10378510378510379	98.55311355311359
42	11	0.06715506715506715	98.62026862026866
43	14	0.08547008547008547	98.70573870573875
44	22	0.1343101343101343	98.8400488400489
45	7	0.042735042735042736	98.88278388278394
46	5	0.030525030525030524	98.91330891330897
47	15	0.09157509157509157	99.00488400488406
48	1	0.006105006105006105	99.01098901098906
49	5	0.030525030525030524	99.04151404151409
50	10	0.06105006105006105	99.10256410256416
51	17	0.10378510378510379	99.20634920634926
52	3	0.018315018315018316	99.22466422466428
53	3	0.018315018315018316	99.2429792429793
54	22	0.1343101343101343	99.37728937728944
55	6	0.03663003663003663	99.41391941391949
56	11	0.06715506715506715	99.48107448107456
57	7	0.042735042735042736	99.5238095238096
58	3	0.018315018315018316	99.54212454212463
59	2	0.01221001221001221	99.55433455433464
60	2	0.01221001221001221	99.56654456654466
61	1	0.006105006105006105	99.57264957264967
62	6	0.03663003663003663	99.60927960927971
63	4	0.02442002442002442	99.63369963369973
64	2	0.01221001221001221	99.64590964590975
65	1	0.006105006105006105	99.65201465201476
66	3	0.018315018315018316	99.67032967032978
67	6	0.03663003663003663	99.70695970695982
69	4	0.02442002442002442	99.73137973137985
70	6	0.03663003663003663	99.76800976800989
71	1	0.006105006105006105	99.77411477411489
73	2	0.01221001221001221	99.78632478632491
74	3	0.018315018315018316	99.80463980463993
75	1	0.006105006105006105	99.81074481074494
76	1	0.006105006105006105	99.81684981684994
77	5	0.030525030525030524	99.84737484737497
78	2	0.01221001221001221	99.85958485958498
80	1	0.006105006105006105	99.86568986568999
82	1	0.006105006105006105	99.87179487179499
86	1	0.006105006105006105	99.87789987789999
88	2	0.01221001221001221	99.89010989011001
91	2	0.01221001221001221	99.90231990232003
100	7	0.042735042735042736	99.94505494505508
101	2	0.01221001221001221	99.9572649572651
102	2	0.01221001221001221	99.96947496947512
103	1	0.006105006105006105	99.97557997558012
104	2	0.01221001221001221	99.98778998779014
106	1	0.006105006105006105	99.99389499389514
112	1	0.006105006105006105	100.00000000000014
