points	occurences	percentage	cdf
163	4	0.010627839625900045	99.53237505646035
164	4	0.010627839625900045	99.54300289608625
166	1	0.0026569599064750113	99.54565985599272
167	1	0.0026569599064750113	99.5483168158992
170	2	0.005313919812950023	99.55363073571215
171	1	0.0026569599064750113	99.55628769561862
172	1	0.0026569599064750113	99.5589446555251
173	2	0.005313919812950023	99.56425857533804
174	2	0.005313919812950023	99.569572495151
175	2	0.005313919812950023	99.57488641496394
177	2	0.005313919812950023	99.58020033477689
178	1	0.0026569599064750113	99.58285729468336
179	3	0.007970879719425034	99.59082817440279
180	3	0.007970879719425034	99.59879905412221
181	2	0.005313919812950023	99.60411297393516
182	1	0.0026569599064750113	99.60676993384163
184	1	0.0026569599064750113	99.60942689374811
185	3	0.007970879719425034	99.61739777346753
186	5	0.013284799532375057	99.6306825729999
189	1	0.0026569599064750113	99.63333953290638
191	4	0.010627839625900045	99.64396737253227
192	1	0.0026569599064750113	99.64662433243875
193	1	0.0026569599064750113	99.64928129234522
194	5	0.013284799532375057	99.6625660918776
199	5	0.013284799532375057	99.67585089140997
200	2	0.005313919812950023	99.68116481122291
202	1	0.0026569599064750113	99.68382177112939
204	3	0.007970879719425034	99.69179265084881
211	3	0.007970879719425034	99.69976353056823
214	1	0.0026569599064750113	99.70242049047471
225	1	0.0026569599064750113	99.70507745038118
241	1	0.0026569599064750113	99.70773441028766
243	1	0.0026569599064750113	99.71039137019413
244	1	0.0026569599064750113	99.7130483301006
245	1	0.0026569599064750113	99.71570529000708
246	2	0.005313919812950023	99.72101920982003
247	1	0.0026569599064750113	99.7236761697265
249	2	0.005313919812950023	99.72899008953945
250	1	0.0026569599064750113	99.73164704944593
252	2	0.005313919812950023	99.73696096925887
254	1	0.0026569599064750113	99.73961792916535
255	2	0.005313919812950023	99.7449318489783
256	1	0.0026569599064750113	99.74758880888477
257	1	0.0026569599064750113	99.75024576879125
259	1	0.0026569599064750113	99.75290272869772
274	1	0.0026569599064750113	99.7555596886042
298	1	0.0026569599064750113	99.75821664851067
302	1	0.0026569599064750113	99.76087360841714
315	1	0.0026569599064750113	99.76353056832362
317	1	0.0026569599064750113	99.76618752823009
318	3	0.007970879719425034	99.77415840794951
319	1	0.0026569599064750113	99.77681536785599
320	1	0.0026569599064750113	99.77947232776246
321	1	0.0026569599064750113	99.78212928766894
322	1	0.0026569599064750113	99.78478624757541
323	1	0.0026569599064750113	99.78744320748189
326	1	0.0026569599064750113	99.79010016738836
327	2	0.005313919812950023	99.79541408720131
329	2	0.005313919812950023	99.80072800701426
356	1	0.0026569599064750113	99.80338496692073
386	1	0.0026569599064750113	99.8060419268272
408	1	0.0026569599064750113	99.80869888673368
414	1	0.0026569599064750113	99.81135584664015
416	1	0.0026569599064750113	99.81401280654663
417	1	0.0026569599064750113	99.8166697664531
426	1	0.0026569599064750113	99.81932672635958
428	1	0.0026569599064750113	99.82198368626605
448	1	0.0026569599064750113	99.82464064617253
452	1	0.0026569599064750113	99.827297606079
460	1	0.0026569599064750113	99.82995456598547
466	1	0.0026569599064750113	99.83261152589195
485	1	0.0026569599064750113	99.83526848579842
486	1	0.0026569599064750113	99.8379254457049
487	1	0.0026569599064750113	99.84058240561137
490	1	0.0026569599064750113	99.84323936551785
491	2	0.005313919812950023	99.8485532853308
492	1	0.0026569599064750113	99.85121024523727
493	2	0.005313919812950023	99.85652416505022
505	1	0.0026569599064750113	99.85918112495669
511	1	0.0026569599064750113	99.86183808486317
515	2	0.005313919812950023	99.86715200467611
519	1	0.0026569599064750113	99.86980896458259
534	1	0.0026569599064750113	99.87246592448906
537	2	0.005313919812950023	99.87777984430201
550	2	0.005313919812950023	99.88309376411496
551	1	0.0026569599064750113	99.88575072402143
552	1	0.0026569599064750113	99.88840768392791
554	1	0.0026569599064750113	99.89106464383438
556	1	0.0026569599064750113	99.89372160374086
559	2	0.005313919812950023	99.8990355235538
564	2	0.005313919812950023	99.90434944336675
565	1	0.0026569599064750113	99.90700640327323
571	3	0.007970879719425034	99.91497728299265
573	2	0.005313919812950023	99.9202912028056
576	2	0.005313919812950023	99.92560512261855
580	2	0.005313919812950023	99.9309190424315
726	1	0.0026569599064750113	99.93357600233797
853	1	0.0026569599064750113	99.93623296224445
954	1	0.0026569599064750113	99.93888992215092
999	4	0.010627839625900045	99.94951776177682
1000	19	0.050482238223025215	99.99999999999984
